Feature	Gain	Cover	Frequency
mpagomiscuentas_rank_tend6	0.00179704846262553	0.0022384110062184	0.00294160169020934
Visa_Fvencimiento_lag1	0.00178425772205157	0.00105720447027327	0.00221379965236363
Visa_mfinanciacion_limite_rank_tend6	0.00177497969282418	0.00197250185438347	0.0026376663019442
Master_mconsumospesos_rank_tend6	0.00177389289035716	0.00126067089330191	0.00269598903861129
mcajeros_propios_descuentos_rank_tend6	0.00177334003161798	0.00118213070071068	0.00279620557203926
mforex_sell_rank_tend6	0.00176887577673229	0.00115320450536876	0.0026672383937754
mautoservicio_rank_tend6	0.00176861607113165	0.00184101007218628	0.00274691875232059
mplazo_fijo_dolares_rank_tend6	0.00176592054777098	0.000959950273488248	0.00270173916757847
cproductos_tend6	0.00176505572173351	0.00604747618089297	0.00117302630930437
mplazo_fijo_pesos_rank_tend6	0.00176112250832422	0.00134431757156864	0.002879993165561
mprestamos_hipotecarios_rank_lag1	0.00175508764243486	0.00160206106221574	0.00265902392382229
Master_fechaalta_lag1	0.00175097245208191	0.00266673611959545	0.00236248155851496
vm_madelantodolares_rank_tend6	0.00174853607692952	0.00119192418297716	0.00266559549978478
mtarjeta_visa_descuentos_rank_tend6	0.00174544619893403	0.000874818175617576	0.00270913219053627
Master_mfinanciacion_limite_rank_tend6	0.00174434874994002	0.00132795440535673	0.00266970273476134
mcuentas_saldo_rank_lag1	0.00174361351203063	0.00264397211112173	0.00186057744437982
mtransferencias_recibidas_rank_tend6	0.00174109619093232	0.0012836107074924	0.00272884691842374
mprestamos_personales_rank_delta1	0.00174019247725955	0.00152072106822689	0.00248159137283508
Master_madelantodolares_rank_tend6	0.00173837209136375	0.000925706301970982	0.00260234408114582
mtarjeta_master_consumo_rank_tend6	0.001735697049003	0.00135532328684368	0.00266559549978478
ctarjeta_visa_transacciones_tend6	0.00173108685588716	0.00298876682535833	0.00145313973470548
Master_msaldodolares_rank_tend6	0.00172567717023007	0.0019022725274059	0.00260316552814113
mpayroll2_rank_tend6	0.0017175968668079	0.00112305139764548	0.00263848774893951
mcomisiones_mantenimiento_rank_delta1	0.00171650340982613	0.00117607800231402	0.00248816294879757
mcaja_ahorro_adicional_rank	0.00171404545191093	0.000957284406919216	0.00263684485494889
mpayroll_sobre_edad_rank_tend6	0.00171238280265721	0.00167468506301879	0.00278059807912835
mcheques_emitidos_rank_tend6	0.0017071626054462	0.0012830365070654	0.00285863554368291
mcaja_ahorro_dolares_rank_lag1	0.00169885243411352	0.00154248537673722	0.00247912703184914
vm_Fvencimiento	0.00169687548189934	0.001379980529859	0.00214726244574343
vm_msaldodolares_rank_tend6	0.00169238513087598	0.00113920549838059	0.00269434614462067
mrentabilidad_rank_tend6	0.00168946222122021	0.00280907665180577	0.0026154872330708
mpagodeservicios_rank_tend6	0.00168731176903046	0.00173432778815262	0.00288245750654693
matm_other_rank_tend6	0.00168529138836968	0.00114852421274331	0.00269023890964412
ctrx_quarter_delta1	0.00168246422085162	0.00199594952285933	0.00186057744437982
ctarjeta_visa_debitos_automaticos_tend6	0.00168076139885906	0.00309162152072711	0.00138413818709934
vm_mlimitecompra_rank_tend6	0.00167909312196735	0.000970181045023603	0.00249309163076943
mtarjeta_visa_consumo_rank_tend6	0.00167890129239721	0.000981853718179754	0.00214397665776218
minversion1_pesos_rank_tend6	0.00167824867957686	0.00123948653560279	0.00271159653152221
Master_madelantopesos_rank_tend6	0.00167713487331546	0.00142165847673992	0.00252266372260064
vm_status02	0.00167619833150016	0.00133081448465134	8.78948284982963e-05
mprestamos_prendarios_rank	0.0016687200884897	0.000779636631141317	0.00264177353692076
mcuenta_corriente_adicional_rank_tend6	0.00166502903604399	0.000935505216761256	0.00268038154570038
minversion2_rank_tend6	0.0016626271088622	0.0007935358010566	0.00262123736203798
mactivos_margen_rank_delta1	0.00165494534951614	0.00136720621022915	0.00239698233231803
Master_mpagospesos_rank_tend6	0.00165079947810495	0.000916927545797525	0.00255552160241308
mtransferencias_emitidas_rank	0.00165064496375463	0.00202365449841132	0.00243969757607421
Visa_mlimitecompra_rank_tend6	0.00165010373644506	0.000931026476547785	0.00243394744710703
mcomisiones_mantenimiento_rank_lag1	0.00164935390164239	0.00204896332642128	0.00222529991029799
mcuenta_debitos_automaticos_rank_lag1	0.00164915889617335	0.00122497062975508	0.00235015985358529
Visa_msaldodolares_rank_tend6	0.00164632719717571	0.00101490068509292	0.00254402134447873
vm_mlimitecompra_rank_delta1	0.00164573141947352	0.000787429095282448	0.00242080429518205
vm_mpagosdolares_rank_tend6	0.00164467196533181	0.000909371916576613	0.002682024439691
mcuenta_corriente_adicional_rank_lag1	0.0016405711050462	0.00140099829979395	0.00260480842213175
Master_msaldototal_rank_tend6	0.00163994388720777	0.000972413870095025	0.00239780377931334
mtarjeta_master_consumo_rank	0.00163970857581255	0.00210016136669847	0.00223680016823234
mrentabilidad_rank	0.00163526136683416	0.0016220240556429	0.00204047433635297
mplazo_fijo_dolares_rank_lag1	0.00162958342550378	0.00127656651571084	0.0025054133356991
Master_mconsumototal_rank_tend6	0.00162622640668222	0.0010355720160505	0.00250048465372723
mpagomiscuentas_rank	0.00162600313905432	0.00381806822472928	0.00247419834987728
mforex_buy_rank_tend6	0.00162535075405699	0.00123270452088702	0.00290545802241565
mcheques_depositados_rechazados_rank	0.00161682464938427	0.0010852070787777	0.0025859151412396
mprestamos_hipotecarios_rank_tend6	0.00161572545341303	0.00127467079607857	0.00282577766387046
vm_madelantopesos_rank	0.00161032985866233	0.000948052815211991	0.00261466578607549
cliente_antiguedad_lag1	0.00161025944159393	0.00240991809405204	0.00221297820536832
minversion1_pesos_rank	0.00160913698978421	0.00117323557872174	0.00264259498391607
mcheques_depositados_rank_tend6	0.001603352150581	0.00143869646065459	0.00269598903861129
mcaja_ahorro_adicional_rank_lag1	0.0016003919609772	0.00135592985124221	0.00253005674555844
Visa_fechaalta_lag1	0.00159721588029075	0.00133271858424052	0.00179732602574086
Master_msaldopesos_rank_tend6	0.00159274885309625	0.00114801578052988	0.00237233892245869
minversion2_rank_lag1	0.00159253845095938	0.000742077606461845	0.00253991410950217
mcheques_emitidos_rechazados_rank_tend6	0.00159218133887152	0.00127368329039731	0.00273541849438623
mpasivos_margen_rank_tend6	0.00158985149081232	0.00119258917590286	0.00236741024048682
Master_mpagominimo_rank_tend6	0.00158524335938107	0.000959557282405404	0.00252184227560532
ctrx_quarter_normalizado_tend6	0.00158159268294997	0.00240780752966235	0.00189343532419227
chomebanking_transacciones_delta1	0.0015797267022035	0.00274005513668707	0.00184743429245485
vm_fechaalta_lag1	0.00157455790072627	0.00153973432357171	0.00174228907705501
vm_mpagospesos_rank_tend6	0.00157251188175589	0.0023941086407173	0.00230415882184786
mpayroll2_rank	0.00156851678669398	0.0012602223055394	0.00279866991302519
minversion1_pesos_rank_lag1	0.00156418561485195	0.000986976010187784	0.00259905829316458
mcajeros_propios_descuentos_rank_lag1	0.001559621687036	0.000735845345816006	0.00252923529856313
vm_msaldodolares_rank	0.00155242001338836	0.00141571697170258	0.00249719886574599
vm_madelantopesos_rank_tend6	0.00155088018639452	0.00116331752406128	0.00271406087250814
mtarjeta_master_descuentos_rank	0.00154699137904997	0.00147841219727959	0.00253827121551155
mplazo_fijo_dolares_rank_delta1	0.00154428705709469	0.00121123640050897	0.00242080429518205
mtarjeta_visa_descuentos_rank_lag1	0.00154128528542172	0.000904772129330346	0.00253087819255375
minversion2_rank	0.00154072956529762	0.00107200908008486	0.00272884691842374
mforex_sell_rank	0.00153953541975103	0.001030069302895	0.00268120299269569
mcuenta_debitos_automaticos_rank_delta1	0.001538152080681	0.000797248757690185	0.0023509813005806
vm_mconsumosdolares_rank_tend6	0.00153790813576887	0.000945394057158134	0.00260316552814113
mcomisiones_rank_lag1	0.00153787650026644	0.00121387114565181	0.00154349890418971
mcuenta_corriente_rank_delta1	0.00152907069332001	0.00108366664042216	0.00236823168748213
thomebanking_tend6	0.00152763394365815	0.00531008704473866	0.00180061181372211
vm_mfinanciacion_limite_rank_tend6	0.0015270814161214	0.00175011912344258	0.00259659395217864
vm_msaldopesos_rank	0.00152111355369399	0.00079790886712375	0.000922484975734456
Master_madelantodolares_rank_delta1	0.0015143773395026	0.000706251354597279	0.00239287509734147
Visa_mpagado_rank_tend6	0.00150659839370583	0.00154796338346803	0.00242901876513516
mtransferencias_emitidas_rank_delta1	0.00150533548736668	0.000751593423190456	0.00223433582724641
mtarjeta_master_consumo_rank_delta1	0.00150493734680446	0.000712061496585899	0.00225158621414795
Visa_cconsumos_tend6	0.00150395942417196	0.00103394679564812	0.00182361232959082
mtarjeta_master_descuentos_rank_tend6	0.00149703143566618	0.000872085298289639	0.00267380996973789
mttarjeta_master_debitos_automaticos_rank_tend6	0.00149414977042291	0.0015976118830227	0.00257441488330524
mpagodeservicios_rank_lag1	0.00148729455860697	0.000861999095459244	0.00266888128776603
mautoservicio_rank_delta1	0.00148684759871835	0.000912652525226264	0.00236987458147276
Master_mconsumosdolares_rank_tend6	0.00148665565932041	0.00150416062627067	0.00260973710410362
minversion1_dolares_rank_tend6	0.001483281490841	0.000983765388626563	0.00258345080025366
Master_mpagado_rank_tend6	0.00147283890946445	0.000887499622207703	0.00241505416621487
minversion1_dolares_rank	0.00146610129894891	0.000927257634270508	0.00264588077189731
ctransferencias_recibidas_tend6	0.00146246597133354	0.0014438864280388	0.00195504384884061
mtarjeta_master_descuentos_rank_lag1	0.00146244999127466	0.00080832185937737	0.00240191101428989
mcheques_depositados_rechazados_rank_lag1	0.00146176179410734	0.000751444346646604	0.0024388761290789
vm_madelantopesos_rank_lag1	0.0014603970622097	0.000885481208447656	0.00246023375095699
mcheques_depositados_rank_lag1	0.00145973789273546	0.00117793034844516	0.00257934356527711
vm_Fvencimiento_lag1	0.00145918264152925	0.0015006220305337	0.0022039422884199
Visa_mfinanciacion_limite_rank_delta1	0.00145881883437464	0.00111254847978525	0.00235344564156653
mtarjeta_visa_descuentos_rank	0.00145454932558452	0.00121350791786421	0.00257770067128648
mrentabilidad_rank_lag1	0.00145382145788529	0.00145625923214688	0.00204786735931077
mcajeros_propios_descuentos_rank	0.00145137643954437	0.000783965427918841	0.00245776940997105
mcheques_emitidos_rank	0.0014484696559691	0.00101710137736404	0.0025785221182818
Visa_madelantopesos_rank_tend6	0.00144637814529695	0.000732358127883831	0.00217026296161214
thomebanking	0.00144229413804703	0.00321216419570303	0.000554476721835047
ccajas_consultas_tend6	0.00144181999819652	0.00635936997063792	0.00118370512024341
vm_mfinanciacion_limite_rank_delta1	0.0014406966993911	0.000711472009961633	0.00246434098593354
mcuenta_corriente_adicional_rank	0.00143852095995701	0.00131029387733259	0.00262780893800047
mplazo_fijo_pesos_rank	0.00143541743939325	0.00244986682237564	0.00253580687452561
cproductos	0.00143513565373779	0.00298781931229903	0.000966021666485948
vm_fechaalta	0.00143456632500448	0.00132134851421816	0.00161578623977709
mforex_sell_rank_lag1	0.00143379950330287	0.00101446521629745	0.00242819731813985
mcheques_depositados_rank	0.00143176926570625	0.00115919103100221	0.00253909266250686
mpayroll_rank_lag1	0.00143072157421827	0.00220768213766235	0.00205772472325451
vm_mpagominimo_rank_tend6	0.00143028161838205	0.000962207804984363	0.00214233376377156
mpayroll_sobre_edad_rank_lag1	0.00142721866358872	0.001579817853616	0.00216862006762152
mttarjeta_master_debitos_automaticos_rank	0.0014244652651703	0.000709494108958803	0.00237644615743525
Visa_mconsumospesos_rank_tend6	0.00142429263303587	0.000805931115462732	0.00207415366316073
mcaja_ahorro_rank_lag1	0.00142404437238108	0.00225769900856437	0.00167575187043481
Master_mlimitecompra_rank_tend6	0.00142384650027425	0.000872598440616781	0.00250130610072255
minversion1_dolares_rank_lag1	0.0014205540554099	0.000934251401828566	0.0026228802560286
mpagodeservicios_rank	0.00141891761013887	0.00113345832165444	0.00264341643091138
vm_msaldototal_rank_tend6	0.00141604303531858	0.000841130777721387	0.00182443377658613
Visa_mpagospesos_rank_tend6	0.00141547216025638	0.00186198969886907	0.00215629836269185
Visa_madelantodolares_rank_tend6	0.00141492055720348	0.00126135296400187	0.00225897923710575
mcaja_ahorro_dolares_rank_delta1	0.00141469716300463	0.000792816916339027	0.00233290946668375
mpasivos_margen_rank_delta1	0.00141425471621347	0.00108330471297271	0.00203554565438111
mcuenta_corriente_adicional_rank_delta1	0.00141353032845846	0.000893652128780847	0.00236330300551027
mcomisiones_otras_rank_lag1	0.00141260231250649	0.00130003282236673	0.00136360201221656
mcheques_emitidos_rechazados_rank	0.00140965989523189	0.000941258028286026	0.00249637741875068
minversion1_pesos_rank_delta1	0.00140911605445963	0.000654742215643771	0.00228855132893695
mcheques_emitidos_rank_lag1	0.00140834028631337	0.00135439637691983	0.00255141436743653
mcheques_emitidos_rechazados_rank_delta1	0.00140401484458427	0.000852626287029824	0.00234030248964155
mprestamos_hipotecarios_rank	0.00140353665452189	0.00130366449341825	0.0025859151412396
Master_msaldototal_rank_delta1	0.00140153461551639	0.00109811154780734	0.0022852655409557
mforex_buy_rank	0.00140071206590188	0.000895392501349782	0.00250212754771786
mpayroll2_rank_lag1	0.00139998720743959	0.00101392132819735	0.00252266372260064
mpayroll_sobre_edad_rank_delta1	0.00139947065501146	0.000973601483368098	0.00230826605682442
vm_mconsumospesos_rank_tend6	0.00139760132997144	0.00102545798598388	0.00233126657269313
matm_other_rank_lag1	0.00139579089175781	0.000806423539068816	0.0023953394383274
mcheques_emitidos_rechazados_rank_lag1	0.00139344916899015	0.000990700091936582	0.00246598387992416
minversion2_rank_delta1	0.001389478878723	0.000657456425895273	0.00224501463818546
vm_madelantodolares_rank	0.00138876213511861	0.00157765238606032	0.00253087819255375
Master_msaldodolares_rank	0.00138794014447486	0.00103354250607165	0.00195586529583592
mcheques_emitidos_rank_delta1	0.00138137735605858	0.000835964360905746	0.0022630864720823
mtarjeta_visa_consumo_rank_delta1	0.00138000344835978	0.000843215306451842	0.00217108440860745
Visa_mconsumosdolares_rank_tend6	0.00137470619134503	0.000878120687740815	0.00212836916485127
mv_status07_rank_tend6	0.00137336924631028	0.000882253249044545	0.00241176837823363
Master_mfinanciacion_limite_rank_delta1	0.00137002221458208	0.000769636973038358	0.00239451799133209
mprestamos_hipotecarios_rank_delta1	0.00136612599087086	0.000691679592002271	0.00227376528302135
Master_mlimitecompra_rank_delta1	0.00136469505011305	0.000663781993026884	0.00243066165912578
vm_madelantodolares_rank_lag1	0.00136395317024385	0.000758766146173224	0.0023509813005806
mpagomiscuentas_rank_lag1	0.00136130084979426	0.00173533904667726	0.00217026296161214
vm_mconsumosdolares_rank	0.001359211623832	0.000992185078094475	0.00230826605682442
vm_msaldopesos_rank_tend6	0.0013577500778124	0.00108247711998648	0.00183839837550642
mtransferencias_recibidas_rank_delta1	0.00135710003619149	0.000649742415488694	0.00227458673001666
Master_mconsumospesos_rank_delta1	0.00135641392786976	0.000584802170558131	0.00227540817701197
mprestamos_prendarios_rank_lag1	0.00135599087788902	0.000919665797856448	0.00250705622968972
vm_mconsumototal_rank_tend6	0.00135256668878923	0.00101143652649046	0.00212836916485127
Master_mpagosdolares_rank	0.00135196289894045	0.00241322710786599	0.002138226528795
matm_rank	0.00135180388383857	0.000833028601931291	0.00232223065574471
vm_mconsumosdolares_rank_lag1	0.00134975744123164	0.00125144704583073	0.00229430145790413
matm_other_rank	0.00134848430319582	0.0010209177253281	0.0024832342668257
mforex_buy_rank_delta1	0.00134676389026125	0.000896695497960634	0.00245284072799919
mextraccion_autoservicio_rank_delta1	0.00134412138252493	0.000759618041034497	0.00232798078471189
Visa_msaldodolares_rank_delta1	0.00134344327957908	0.000632977733755014	0.00217765598456994
mttarjeta_master_debitos_automaticos_rank_lag1	0.00134239618304665	0.000799745291336756	0.00236987458147276
vm_msaldodolares_rank_delta1	0.00134112589869714	0.000944780962172495	0.00231648052677753
Visa_mpagosdolares_rank_tend6	0.00134085842031403	0.000748584989762078	0.00222037122832612
ccaja_seguridad	0.00134059416234734	0.0072665823434215	0.000372115488875965
mplazo_fijo_pesos_rank_lag1	0.00133997059697547	0.00152391120223827	0.00246598387992416
mcaja_ahorro_rank_delta1	0.00133951907492416	0.000835483987099776	0.00213165495283251
vm_mpagado_rank	0.00133923654976835	0.000831046684328423	0.00232305210274002
mforex_sell_rank_delta1	0.00133811609613994	0.000646075288550505	0.00236330300551027
vm_mpagosdolares_rank	0.00133747919229202	0.000825849348361411	0.00242080429518205
mforex_buy_rank_lag1	0.00133478906651545	0.000923276663497703	0.00244462625804607
vm_mconsumosdolares_rank_delta1	0.00133456669814825	0.000962369538152795	0.00229430145790413
vm_madelantodolares_rank_delta1	0.00132775281128232	0.000766558697003565	0.00231565907978222
mtransferencias_emitidas_rank_lag1	0.00132712619211103	0.00103746123399207	0.00205361748827795
matm_other_rank_delta1	0.00132618961906566	0.0010407325091035	0.00231155184480566
mpayroll_rank_delta1	0.00132534053252549	0.00107071342316041	0.00226801515405417
Visa_mpagosdolares_rank_delta1	0.00132422267782597	0.000658513254047688	0.00203883144236235
mtransferencias_recibidas_rank_lag1	0.00132319092266852	0.00141005240979303	0.00186550612635169
vm_madelantopesos_rank_delta1	0.00131944032216169	0.000792033592642429	0.00241587561321018
mpagomiscuentas_rank_delta1	0.00131847567314624	0.000723847125781964	0.00223105003926517
Visa_mlimitecompra_rank_delta1	0.00131827287556518	0.00132907171368094	0.00225322910813857
vm_mpagosdolares_rank_lag1	0.00131587529285372	0.00113656985744925	0.00231648052677753
Master_mpagospesos_rank_delta1	0.00131449955303584	0.000770723824553646	0.00228444409396039
mttarjeta_visa_debitos_automaticos_rank	0.00131214567963844	0.00108885981530712	0.00206922498118886
mv_status07_rank	0.00130913837152897	0.000809352883041772	0.00205526038226857
ctransferencias_emitidas_tend6	0.00130788691222782	0.00100305931473518	0.00130692216954009
vm_cconsumos_tend6	0.00130609806190291	0.00156509692778793	0.00114674000545441
vm_mpagado_rank_lag1	0.00130260838757921	0.000957053987000496	0.00234276683062749
ctarjeta_visa_transacciones	0.00129628598660363	0.00137208068668376	0.000757374129676908
Master_mconsumospesos_rank	0.00128957682501594	0.000768347875597421	0.00205854617024982
rf_004_016	0.00128884024780213	0.00280043457561921	0.000295720918312025
vm_mpagominimo_rank	0.0012870235946545	0.00172966194372875	0.00135538754226345
mttarjeta_visa_debitos_automaticos_rank_lag1	0.00128630054075374	0.000954063700513296	0.00184825573945016
Master_mconsumosdolares_rank_delta1	0.00128489754385697	0.000650306097624947	0.00223269293325579
mextraccion_autoservicio_rank	0.00128380651477421	0.001428445172673	0.00212590482386534
Master_fultimo_cierre_tend6	0.00128332631434284	0.0027051709075652	0.00159196427691307
Master_mpagosdolares_rank_delta1	0.00128176368751212	0.000661395814743944	0.00221051386438239
mrentabilidad_rank_delta1	0.00127948716724512	0.000825628839908972	0.00210701154297318
mpagodeservicios_rank_delta1	0.00127624001607332	0.000884830201381083	0.00244709059903201
Master_msaldodolares_rank_lag1	0.00127544863679594	0.00078962357482689	0.00178582576780651
Visa_mpagominimo_rank_delta1	0.00127470120430577	0.00151800408392068	0.00203800999536704
vm_msaldodolares_rank_lag1	0.00127365104574006	0.000704487431459777	0.00221954978133081
Master_mconsumosdolares_rank	0.00127043759787548	0.000691850427537695	0.00206018906424044
Master_mconsumosdolares_rank_lag1	0.00126987611508197	0.000701540345095287	0.00205279604128264
mcajeros_propios_descuentos_rank_delta1	0.0012681523212322	0.000593533854490856	0.00222283556931205
Visa_mpagominimo_rank_tend6	0.00126775921057849	0.00246648101164171	0.00218751334851367
Master_mpagosdolares_rank_lag1	0.00126391027014393	0.000829121259193714	0.00198708028165775
ccomisiones_otras	0.0012635784555815	0.00236052697476024	0.00100545112226089
Visa_fechaalta_tend6	0.0012627038896931	0.00080848191655442	0.000838697382212715
Visa_msaldopesos_rank_tend6	0.00125972802530644	0.000919342504898003	0.00169135936334572
ccomisiones_otras_tend6	0.00125724129450052	0.0011344669506064	0.00192711465100003
Master_mpagado_rank_delta1	0.00125642205990492	0.000742811690687474	0.00204293867733891
mautoservicio_rank	0.00125640161165486	0.0020586462510493	0.001829362458558
mcaja_ahorro_adicional_rank_delta1	0.00125395615240289	0.000835984703973564	0.00233865959565093
Master_mconsumototal_rank_delta1	0.00124824435884082	0.000731374696595417	0.00229512290489944
vm_mpagosdolares_rank_delta1	0.00124392347859265	0.000577910985231256	0.00230087303386662
mttarjeta_master_debitos_automaticos_rank_delta1	0.00123954312605832	0.000721384949958739	0.00211440456593098
vm_mpagado_rank_delta1	0.00123936455306709	0.000690963712510626	0.0022704794950401
Master_madelantodolares_rank_lag1	0.0012378135755695	0.000607994019176898	0.0020207596084655
mttarjeta_visa_debitos_automaticos_rank_delta1	0.0012362359404396	0.00292877407809314	0.00223680016823234
Master_mpagominimo_rank_delta1	0.0012362185482374	0.000721718038797852	0.00211194022494505
