Feature	Gain	Cover	Frequency
mcuenta_corriente_adicional_rank_lag1	0.00161250235740048	0.00145875865924002	0.00264752366588793
mforex_sell_rank	0.00161012086802164	0.00114600221932227	0.00276745492720337
mcomisiones_mantenimiento_rank_lag1	0.00160927594342129	0.00205536415763461	0.00223680016823234
mttarjeta_master_debitos_automaticos_rank_tend6	0.00160909882957052	0.00156601351471715	0.00263191617297702
vm_madelantodolares_rank_tend6	0.00160863476546279	0.00108471165615828	0.00275266888128777
mcaja_ahorro_adicional_rank	0.00160498688228328	0.000959590206755227	0.00278963399607677
mcaja_ahorro_dolares_rank_lag1	0.00160435398264966	0.00169254834409845	0.00236823168748213
vm_madelantopesos_rank	0.001602569657583	0.0011894592544521	0.00280277714800175
mtarjeta_master_descuentos_rank_tend6	0.00160173854882918	0.00081750592613022	0.00270009627358785
mcheques_depositados_rank_lag1	0.00160130856271972	0.00103972306642838	0.00263520196095827
Visa_mfinanciacion_limite_rank_delta1	0.00159591876086683	0.000942868526519471	0.00245448362198981
mplazo_fijo_dolares_rank_lag1	0.00159381906015364	0.00132267934582791	0.00251362780565221
minversion1_pesos_rank	0.00159312202516837	0.00116165089699419	0.00264834511288325
vm_madelantodolares_rank	0.00159191664989006	0.00162569115243441	0.00281017017095955
rf_017_020	0.00159057761949237	0.00109170540854637	9.85736394373417e-05
Master_mconsumototal_rank_tend6	0.00158943601406745	0.00117471963002683	0.0025933081641974
chomebanking_transacciones_delta1	0.00158778673802524	0.00307211948313405	0.00184825573945016
ccajas_consultas_tend6	0.00158688663622267	0.00484589850326479	0.00120341984813088
vm_status01	0.0015864781275957	0.00697594643412945	0.00025054133356991
ctrx_quarter_normalizado_tend6	0.00158303755860248	0.00224981060683851	0.00185564876240796
Master_mconsumosdolares_rank_tend6	0.00157614316412492	0.00139541154137378	0.00268777456865818
mplazo_fijo_dolares_rank_delta1	0.00156826233154129	0.00134735420686566	0.00237480326344462
mcaja_ahorro_rank_delta1	0.00156528116712936	0.00101271107940862	0.00229923013987599
vm_mpagosdolares_rank_tend6	0.00156459047867436	0.000821919302584792	0.00269927482659254
mcuenta_debitos_automaticos_rank_delta1	0.0015639624320473	0.000748633123963797	0.00228855132893695
mtarjeta_visa_consumo_rank_tend6	0.00156148626646339	0.000964559981532671	0.00220722807640114
mcajeros_propios_descuentos_rank_tend6	0.00156067720773214	0.00108522897922299	0.00260234408114582
minversion2_rank_tend6	0.00155959408090076	0.000855365883386632	0.00262945183199109
minversion1_dolares_rank_lag1	0.0015562761613492	0.000924218615994408	0.0025054133356991
mpagodeservicios_rank	0.00155622336857905	0.00117034593264236	0.002608094210113
mtarjeta_master_consumo_rank	0.00155543846504474	0.00195473981853643	0.00225240766114326
minversion1_dolares_rank	0.00155456857012804	0.000901732832002467	0.00278388386710959
mforex_buy_rank	0.00155381295673522	0.00103041757691256	0.00271323942551283
mcomisiones_mantenimiento_rank_delta1	0.00155093793537677	0.00127332913495227	0.00243312600011172
mforex_sell_rank_tend6	0.00154655059981421	0.00112250407273667	0.00248569860781163
mprestamos_hipotecarios_rank	0.00154497114572067	0.00123094159452646	0.00277402650316586
Visa_mpagado_rank_tend6	0.00154307692296807	0.00139791477314418	0.00225897923710575
mcomisiones_rank_lag1	0.00154271662832214	0.00136019012726741	0.00151064102437726
mcuenta_corriente_adicional_rank	0.0015395903588135	0.0014389482796792	0.00274609730532528
mtransferencias_emitidas_rank	0.00153949065861717	0.00193515906002911	0.00221297820536832
Master_msaldototal_rank_tend6	0.0015374894865531	0.00109676742278532	0.00244955494001794
vm_madelantopesos_rank_tend6	0.00153280675313535	0.00121344050809268	0.00267791720471445
mcomisiones_otras_rank_lag1	0.00152862356501792	0.0013445722727572	0.0013668878001978
chomebanking_transacciones_lag1	0.0015277905172862	0.000923327044540965	0.00149421208447104
cprestamos_personales_lag1	0.00152575117320463	0.00394194758249062	0.000538869228924134
vm_mlimitecompra_rank_tend6	0.00152024412346292	0.00103492601061769	0.00244298336405545
mpayroll_rank_lag1	0.00151912036640913	0.00179455127210617	0.00207004642818417
Master_madelantodolares_rank_tend6	0.00151651511621178	0.000973797412817381	0.00255880739039433
mplazo_fijo_pesos_rank	0.00151237873506575	0.00200205627579865	0.00249309163076943
minversion2_rank_lag1	0.001511236486774	0.000728059123574134	0.00250212754771786
ccomisiones_otras_tend6	0.00151091480139278	0.00123119625939886	0.00208811826208102
mtarjeta_master_descuentos_rank_lag1	0.00150891517685902	0.000680347025728859	0.00230087303386662
mautoservicio_rank_delta1	0.00150855529608773	0.00104050005737867	0.00232633789072126
matm_rank	0.00150819169734672	0.000911776639751697	0.00235755287654309
Visa_madelantopesos_rank_tend6	0.00150732547699912	0.000621361327737708	0.00204458157132953
mcuenta_debitos_automaticos_rank_lag1	0.00150342855803449	0.00119477918264672	0.00222037122832612
mcheques_depositados_rank	0.00149644694594885	0.00122369234343045	0.00267380996973789
Visa_mlimitecompra_rank_tend6	0.00149581327690167	0.000888137201172988	0.00251855648762408
vm_madelantopesos_rank_lag1	0.00149077331013495	0.000797492320723388	0.00255634304940839
mpayroll2_rank_lag1	0.00148843545849358	0.000996488492867681	0.00257605777729586
matm_other_rank_delta1	0.00148437530539881	0.000844899838576198	0.00234030248964155
minversion2_rank	0.00148412034196311	0.00102528230015866	0.00260973710410362
mpagodeservicios_rank_lag1	0.00148077606840733	0.000872940404853057	0.00259248671720209
mcaja_ahorro_rank_lag1	0.00148045932316602	0.00188729833818865	0.00165932293052858
mcheques_emitidos_rechazados_rank	0.00147850299410533	0.000902111508345406	0.00268859601565349
Master_mconsumosdolares_rank	0.00147781082980452	0.000705121573242006	0.00211029733095442
Master_mlimitecompra_rank_tend6	0.00147186968628255	0.000983285311043878	0.00246351953893823
mforex_sell_rank_lag1	0.00146496980054008	0.00106531224250251	0.00243805468208358
vm_fechaalta	0.00146451199732767	0.00120894357556729	0.00164042964963643
minversion1_pesos_rank_lag1	0.00146407168719556	0.000818376996730777	0.00250952057067566
Master_mlimitecompra_rank_delta1	0.00145744820629069	0.000704819408497288	0.00246434098593354
mactivos_margen_rank_delta1	0.00145553814829671	0.00132733206183287	0.00235426708856184
mcomisiones_rank	0.00145503309478617	0.00106390829349165	0.00156157073808655
vm_mlimitecompra_rank_delta1	0.00144774547345569	0.000907418123924484	0.00246269809194292
mpagomiscuentas_rank_delta1	0.00144769070695941	0.000819199503599882	0.00230169448086193
vm_mpagospesos_rank_tend6	0.00144627375664808	0.00244401843531576	0.00226062213109637
vm_mpagosdolares_rank_lag1	0.00144500399982274	0.00116884623631017	0.0023214092087494
mv_status07_rank_tend6	0.00144156152360113	0.000783691968894536	0.00226965804804479
mtarjeta_master_descuentos_rank	0.00144012735300867	0.0011946231978965	0.00251773504062877
mttarjeta_visa_debitos_automaticos_rank_delta1	0.00143965092690298	0.00322466877346331	0.00241176837823363
Master_mfinanciacion_limite_rank_delta1	0.00143767398684065	0.00102324009317813	0.00236987458147276
Master_mpagado_rank_tend6	0.00143615560735465	0.000888061925951589	0.00240437535527583
vm_madelantodolares_rank_lag1	0.00143375850217365	0.000812004653084043	0.0024610551979523
vm_mconsumosdolares_rank	0.00143350182346784	0.00120337953483269	0.00240108956729458
mcheques_depositados_rechazados_rank_lag1	0.00143337394402068	0.000789514929938041	0.00242244718917267
mcheques_emitidos_rank	0.001431581334155	0.00108351659732445	0.00254073555649748
mcheques_emitidos_rank_lag1	0.00143081668276231	0.00136614842844351	0.00256620041335213
mtarjeta_visa_descuentos_rank_lag1	0.0014234317785013	0.000866021295121484	0.00262863038499578
Visa_mpagosdolares_rank_tend6	0.00141990076272061	0.000763186544289073	0.00221790688734019
vm_mpagominimo_rank_tend6	0.00141982084688824	0.000950159038097797	0.00210783298996849
vm_mconsumospesos_rank_tend6	0.00141716995725796	0.00107044602410305	0.00225651489611981
vm_madelantodolares_rank_delta1	0.00141326406158884	0.000775380210061198	0.00239944667330396
Master_mpagominimo_rank_tend6	0.00141322369233864	0.00095968342381702	0.00244051902306952
mcajeros_propios_descuentos_rank	0.00141266087750916	0.000864411388734431	0.00260891565710831
vm_mpagado_rank_lag1	0.00141132990570604	0.00100793783103998	0.00235919577053371
Visa_madelantodolares_rank_tend6	0.00141109428586674	0.00152525037216488	0.00233865959565093
vm_fechaalta_lag1	0.00140932529552774	0.00132220932136488	0.00169464515132697
Visa_mconsumototal_rank_tend6	0.00140844739905109	0.000652281128103623	0.0021086544369638
vm_Fvencimiento	0.00140450760940264	0.0013003289882274	0.00209879707302007
mtransferencias_recibidas_rank_delta1	0.00140446879130858	0.000669297756093811	0.00227540817701197
mpasivos_margen_rank_lag1	0.00140207177353053	0.00102993032943288	0.00147203301559764
mcuenta_corriente_adicional_rank_delta1	0.00140065866543628	0.000979434256019743	0.00241341127222425
mpayroll_sobre_edad_rank_delta1	0.00140062925098686	0.00118245831382667	0.00220558518241052
mpagomiscuentas_rank_lag1	0.0013997502518148	0.00186094830156882	0.00222119267532143
mplazo_fijo_pesos_rank_tend6	0.00139735710587784	0.00137966970414597	0.00264095208992545
vm_mfinanciacion_limite_rank_delta1	0.0013953975436134	0.000636851260376262	0.00236248155851496
mcaja_ahorro_dolares_rank_delta1	0.00139274324941568	0.000811826787339364	0.00226801515405417
vm_mpagospesos_rank_delta1	0.00138923178564855	0.00121076544869696	0.00224912187316201
Visa_mpagominimo_rank_delta1	0.00138834158807468	0.00133014062117242	0.00214808389273874
mpayroll2_rank	0.00138797535113808	0.00121412459826361	0.0026672383937754
mplazo_fijo_pesos_rank_lag1	0.00138767690101534	0.00139902739727223	0.00254648568546466
mtransferencias_emitidas_rank_delta1	0.00138478975219928	0.000859251528208835	0.00234769551259935
mtarjeta_master_descuentos_rank_delta1	0.00138362920688227	0.000668364952911	0.00230005158687131
mforex_buy_rank_lag1	0.00138312513200732	0.000889555957952762	0.00251609214663815
matm_other_rank	0.00138110793069233	0.00089594184423864	0.0023509813005806
mautoservicio_rank	0.00138000302440658	0.00186130460811716	0.00192793609799534
mpayroll_rank_delta1	0.00137263936393359	0.00100238966193342	0.00223022859226985
Master_mpagosdolares_rank	0.00137216146191956	0.00236051348724874	0.00231319473879628
vm_mpagado_rank	0.00137158917718408	0.000873717137026796	0.00232223065574471
mtarjeta_master_consumo_rank_delta1	0.00136387914040797	0.000860724340533388	0.00231319473879628
Visa_mlimitecompra_rank_delta1	0.00136239967808963	0.00130849149050066	0.00230908750381973
Visa_mconsumosdolares_rank_tend6	0.00136154463350385	0.00102509209939871	0.00218587045452305
mpayroll_sobre_edad_rank_lag1	0.00135815954689056	0.00145192023028433	0.00209797562602476
ctransferencias_recibidas_tend6	0.0013576835753427	0.0013625591690232	0.00197558002372339
mrentabilidad_rank_delta1	0.00135743778658483	0.000820031987742411	0.00213576218780907
Visa_mpagominimo_rank_tend6	0.00135704280841638	0.00228874034632844	0.00209633273203413
vm_mpagominimo_rank	0.00135668463542715	0.00154840083808694	0.00132663689742756
mttarjeta_visa_debitos_automaticos_rank	0.00135506652236799	0.00103164458027312	0.00203225986639986
matm_other_rank_lag1	0.00135356221015949	0.000838581176685901	0.00237151747546338
vm_msaldodolares_rank	0.00134982378888827	0.00126105424209823	0.00235919577053371
mtarjeta_visa_descuentos_rank	0.00134752878038531	0.0012588550152613	0.00262370170302391
mextraccion_autoservicio_rank	0.00134359462774629	0.00133740591641417	0.0019542224018453
mcheques_depositados_rechazados_rank_delta1	0.00134173600407672	0.000733736105893789	0.00223269293325579
mcaja_ahorro_adicional_rank_delta1	0.00133743041176163	0.000901215710208409	0.0023805533924118
mttarjeta_master_debitos_automaticos_rank_lag1	0.0013364120493819	0.000822895551474071	0.00230498026884317
mttarjeta_visa_debitos_automaticos_rank_lag1	0.00133438101874462	0.000909905254043255	0.00193040043898127
vm_fultimo_cierre_tend6	0.00133091770070063	0.00157010965988155	0.00140878159695867
Master_mconsumospesos_rank_delta1	0.00132787826846832	0.000608681852133366	0.00217354874959338
minversion1_pesos_rank_delta1	0.00132708292349758	0.000621069830337199	0.00235673142954778
thomebanking	0.00132651384580161	0.00328508027270683	0.000568441320755337
vm_msaldodolares_rank_lag1	0.00132630983147505	0.000672401435705493	0.00222037122832612
vm_mpagado_rank_delta1	0.00132555559222884	0.000681410654831213	0.00233290946668375
matm_rank_delta1	0.00132477745370596	0.000690582471885506	0.00232962367870251
vm_msaldopesos_rank_tend6	0.00132370966180151	0.00101787502285302	0.00183839837550642
Master_fultimo_cierre_tend6	0.00132260132989268	0.00261325133697584	0.00154103456320377
matm_rank_lag1	0.00131873338115015	0.000957616546805948	0.00214890533973405
vm_mconsumototal_rank_tend6	0.00131842944623665	0.000995856560546867	0.00219244203048554
cproductos	0.00131463163073519	0.00277373877031459	0.00100545112226089
Master_mpagado_rank	0.00131361590270251	0.00124515144585996	0.00192547175700941
mtransferencias_emitidas_rank_lag1	0.00131038008285943	0.000953377729506879	0.0020133665855077
vm_mconsumosdolares_rank_delta1	0.00130944846261302	0.000877169503655245	0.0023435882776228
minversion1_dolares_rank_delta1	0.00130727347680407	0.000786855224617271	0.00226226502508699
mforex_sell_rank_delta1	0.0013068571549281	0.000695170752530974	0.00228690843494633
vm_mpagosdolares_rank_delta1	0.00130510776282032	0.000665019374736437	0.00219162058349023
Master_mpagospesos_rank_delta1	0.00130301502751435	0.000639574308444449	0.00230333737485255
vm_madelantopesos_rank_delta1	0.00130128981956136	0.000729212030584219	0.00243805468208358
Master_madelantopesos_rank_delta1	0.00130022721994474	0.000745087597779454	0.00232633789072126
rf_013_015	0.0012999496117362	0.000953484345443069	0.000144574671174768
Master_mconsumototal_rank_delta1	0.00129919167495858	0.000649554227140223	0.00230744460982911
rf_020_024	0.0012979178621755	0.000895457989606979	0.000133895860235722
rf_004_028	0.0012972711499207	0.000829668653728845	0.000158539270095058
vm_mpagominimo_rank_lag1	0.00129552371244091	0.000952148540922169	0.00118616946122934
Master_madelantopesos_rank	0.00129447479945161	0.000886897201479321	0.00209797562602476
vm_mpagosdolares_rank	0.00129336791350477	0.000968477283352108	0.00237398181644931
ccaja_seguridad	0.00129009684110378	0.00748138984402153	0.000380329958829077
mextraccion_autoservicio_rank_delta1	0.00128852382186749	0.00077243691440099	0.00234523117161342
mautoservicio_rank_lag1	0.00128662796996423	0.00110291946133414	0.00180964773067053
mpagodeservicios_rank_delta1	0.00128431675294641	0.000932937775367086	0.00240930403724769
cpagomiscuentas_tend6	0.00128261460078477	0.00298780508203693	0.0012559924558308
ctrx_quarter_normalizado_delta1	0.00128238410684107	0.00126355997537523	0.00134717307231034
mcajeros_propios_descuentos_rank_lag1	0.00128163705796795	0.000701588353319985	0.0023509813005806
Master_msaldopesos_rank_delta1	0.00127767187705854	0.000652039459564337	0.00202650973743268
Master_mconsumospesos_rank	0.00127593654612724	0.000649188259600897	0.00195997253081248
mplazo_fijo_pesos_rank_delta1	0.00127569356850325	0.00123461256982882	0.00237973194541649
mv_status07_rank	0.00127517833076201	0.000822357008732747	0.00186879191433294
mttarjeta_master_debitos_automaticos_rank_delta1	0.0012735128196871	0.000738753466802406	0.00223844306222297
mttarjeta_master_debitos_automaticos_rank	0.00127334495735218	0.000683133272779718	0.00231730197377284
Master_mpagospesos_rank	0.00127333923918344	0.000814878769148115	0.00198954462264368
minversion2_rank_delta1	0.00126937499324526	0.000669356412110485	0.00238630352137898
Master_madelantodolares_rank_delta1	0.00126860357963279	0.000762792398859384	0.00217847743156525
Visa_msaldopesos_rank_tend6	0.00126818851263572	0.000796804176386595	0.00172175290217223
Master_msaldototal_rank_delta1	0.00126609646538863	0.000910479881736014	0.00214479810475749
mprestamos_prendarios_rank_lag1	0.00126206930638816	0.000959514701510234	0.00242491153015861
Master_mpagosdolares_rank_delta1	0.00126108959527305	0.000784711663490283	0.00224583608518077
ccomisiones_otras	0.00125891233695821	0.00262111130071605	0.001087595821792
mcheques_emitidos_rechazados_rank_delta1	0.00125560788090052	0.000730512382718571	0.0022335143802511
vm_msaldototal_rank_tend6	0.00125132437009572	0.000925779642367567	0.00184004126949704
ctransferencias_emitidas_tend6	0.00125055506793251	0.00111871199001165	0.0013151366394932
mprestamos_prendarios_rank	0.00124531087814858	0.000813139733265531	0.00253991410950217
Master_mpagado_rank_delta1	0.00124155074530581	0.000838665509086344	0.00222365701630737
mpayroll2_rank_delta1	0.00123991721518558	0.000876554794351093	0.00230087303386662
Master_mconsumosdolares_rank_delta1	0.00123310316552007	0.000639635926014906	0.00222283556931205
Visa_mpagosdolares_rank_delta1	0.00123238891808555	0.00061992767693017	0.00197886581170463
